year,location,languages
2014,India,C;C#;Java
2014,Iceland,Python
2014,United States,R
2014,United Kingdom,C#;JavaScript
2014,Italy,C++;Python;MATLAB; Assembly
2014,Denmark,C#;JavaScript;PHP;SQL
2014,United Kingdom,C#;Java;JavaScript;Node.js;SQL
2014,Brazil,C;C++;C#;Java;JavaScript;Ruby;SQL
2014,Italy,Java;JavaScript;PHP;SQL
2014,Germany,C#;vba
2014,United States,JavaScript;SQL
2014,Spain,Java;JavaScript;SQL
2014,Germany,Java;JavaScript;Python;Grails; Groovy
2014,United States,JavaScript;Python;SQL
2014,Germany,C;C++;C#;Objective-C
2014,India,C#;JavaScript;SQL
2014,United Kingdom,C;Ruby;SQL
2014,Australia,C;C++;Python
2014,Poland,C#;Java;JavaScript;SQL
2014,Bangladesh,C;Java;Objective-C;PHP;SQL
2014,Netherlands,C#
2014,Germany,C;C++;C#;JavaScript;SQL
2014,Greece,JavaScript;PHP;SQL
2014,Germany,C;C++;Java;Python
2014,Sweden,C++;Java;JavaScript;Objective-C;PHP;SQL;ActionScript 3
2014,Germany,JavaScript;PHP;SQL
2014,Spain,C++;Java;JavaScript;Python;SQL
2014,India,C#
2014,Brazil,C#;JavaScript;SQL;Scala
2014,Sweden,Java;JavaScript;SQL
2014,United Kingdom,C#;JavaScript
2014,United States,C;Java;Python;SQL;Proprietary
2014,Luxembourg,Java;JavaScript;SQL
2014,Austria,Java;JavaScript;PHP;Ruby;SQL
2014,Germany,C#;JavaScript;VBA
2014,Germany,C;C++;C#
2014,United Kingdom,C#;JavaScript;SQL
2014,France,JavaScript;Node.js;PHP
2014,Ireland,Java;JavaScript
2014,Austria,C++;Python;Matlab
2014,India,Java;JavaScript;SQL
2014,Netherlands,C#;Java;PHP
2014,India,Java;JavaScript;PHP;SQL
2014,United Kingdom,C#;JavaScript
2014,Spain,C#;JavaScript;Objective-C;PHP;SQL
2014,India,C#;JavaScript;SQL
2014,United Kingdom,C#;JavaScript;PHP
2014,Romania,C;C++;C#;Java
2014,Germany,Java;Perl
2014,Germany,C#;Java;JavaScript;SQL
2014,South Africa,Python;SQL;R
2014,India,Java
2014,Ukraine,Java;JavaScript;PHP;SQL
2014,India,C#;SQL
2014,Switzerland,C#;JavaScript;Objective-C;PHP;SQL;css2; css3; html5; TypoScript
2014,Brazil,C;C++;JavaScript
2014,Uruguay,C#;Java;SQL
2014,Norway,C++;Ruby
2014,Russia,C;Java;PHP
2014,Turkey,C#;Java
2014,India,C;C++;C#;JavaScript;Python;SQL
2014,India,JavaScript;PHP;SQL
2014,Brazil,Java;Ruby
2014,Egypt,C#;JavaScript;PHP;SQL
2014,Finland,Java;JavaScript;PHP;SQL
2014,United Kingdom,C#;Java;SQL
2014,Pakistan,C#;Java
2014,India,C;C++;C#;Java;SQL
2014,Germany,JavaScript;PHP;SQL
2014,Nepal,JavaScript;PHP;SQL
2014,Spain,Java;Objective-C;PHP
2014,Russia,C++;SQL
2014,Russia,C#;JavaScript
2014,Turkey,C#;SQL
2014,Ireland,Java;JavaScript
2014,Argentina,Java;SQL
2014,Bangladesh,C++;C#;Java;JavaScript;SQL;Silverlight; MFC
2014,United Kingdom,Java;JavaScript;Node.js;Objective-C;SQL
2014,India,C#;JavaScript;SQL;bootstarap; Knockout.js; Extension.js; Jquery; MVC; MVP
2014,Denmark,C#;Java;JavaScript
2014,Germany,Java;JavaScript;SQL
2014,Brazil,Java;JavaScript;Python;Groovy; Scala
2014,Sweden,C;C++;C#;SQL
2014,Germany,C;C++;C#
2014,Sweden,Java;SQL
2014,India,C;C++;Java;Liferay
2014,Germany,C#;Java;JavaScript;PHP;Python;SQL;VB.NET
2014,United Kingdom,C;JavaScript
2014,India,C;C#;Java;JavaScript;SQL
2014,India,C;C++;Java;JavaScript;PHP
2014,Germany,HTML; CSS; RDF
2014,United Kingdom,C#;SQL
2014,United Kingdom,C;Java;JavaScript;PHP;Python;SQL
2014,India,C#;JavaScript
2014,Italy,Java;JavaScript;Node.js;SQL
2014,Slovenia,PHP;Python;SQL
2014,Turkey,C;C#;Java;JavaScript;SQL
2014,India,Java;JavaScript;Node.js;PHP;SQL
2014,Russia,Java;JavaScript;Ruby;SQL;Scala
2014,Russia,C#;JavaScript;SQL
2014,Slovenia,C#;JavaScript;SQL
2014,Hungary,C#;Java;JavaScript;PHP;SQL
2014,United Kingdom,C#;VB.Net
2014,Ukraine,C#;Java;Objective-C;SQL
2014,United Kingdom,C#;JavaScript;SQL
2014,India,JavaScript;PHP;SQL;vb.net
2014,India,C;C++;C#;Java;JavaScript;PHP;SQL
2014,United Kingdom,C#;Ruby
2014,India,Java;JavaScript;PHP;SQL
2014,Austria,C++;Java;Haskell
2014,Romania,C;C++;Java;JavaScript;PHP;SQL
2014,United Kingdom,C#;JavaScript
2014,Pakistan,C;C++;C#;Java;JavaScript;PHP;Python;SQL
2014,Poland,C++;Python
2014,United Kingdom,C#;JavaScript;Objective-C;SQL;Flash
2014,Egypt,C#;JavaScript;SQL
2014,Israel,Java;Scala
2014,Israel,JavaScript;PHP;SQL
2014,India,C#;SQL;VBA
2014,United Kingdom,C;C++;C#;JavaScript;Objective-C;PHP;SQL;COBOL
2014,Sri Lanka,C++;C#;Java;SQL
2014,Germany,C#;Java
2014,Switzerland,C#;JavaScript;SQL
2014,Indonesia,C#;Java;JavaScript;SQL
2014,Finland,C;JavaScript;Python
2014,United States,C#;JavaScript;PHP
2014,Australia,C#;JavaScript
2014,Belgium,C#;JavaScript;jquery
2014,United Kingdom,C#;JavaScript;SQL
2014,India,C++;C#
2014,Czech Republic,JavaScript;PHP
2014,India,JavaScript;Ruby
2014,United Kingdom,C#;JavaScript;SQL
2014,Germany,Java;JavaScript;Node.js;SQL
2014,Israel,C;C++;JavaScript;Objective-C;PHP
2014,Germany,C;C++;Python;ESDL
2014,United Kingdom,C#;SQL
2014,United Kingdom,C#;JavaScript;PHP;Python;SQL
2014,Switzerland,JavaScript;Node.js
2014,India,C#;Java;JavaScript;PHP;SQL
2014,Belgium,C++;C#;Python
2014,Israel,C#
2014,Poland,C;C++;Python
2014,United Kingdom,C#;JavaScript;Objective-C;SQL
2014,India,JavaScript;PHP;SQL
2014,France,C;Python;CFEngine; Perl
2014,India,JavaScript;Ruby;SQL
2014,India,C;Java
2014,Poland,Java;Python;SQL
2014,India,C++;JavaScript;Node.js;PHP;Python;Ruby;SQL
2014,Germany,Java
2014,United Kingdom,C#;Java;JavaScript;PHP;SQL
2014,Austria,VB.NET
2014,Germany,C#
2014,India,C#;JavaScript;SQL
2014,France,JavaScript;PHP
2014,United Kingdom,JavaScript;Node.js;Python;Ruby;SQL
2014,France,C#
2014,India,Java;JavaScript;Node.js;SQL;Jquery mobile
2014,Netherlands,JavaScript;PHP;Python;SQL
2014,United Kingdom,C#;JavaScript
2014,Finland,Java;JavaScript;SQL;Clojure; Scala; Elasticsearch
2014,Germany,C++;C#;BASIC / D3
2014,United Kingdom,C#;SQL
2014,Italy,C;Java;JavaScript;PHP;SQL
2014,India,C++;Java;Objective-C
2014,France,PHP;Python;SQL
2014,Israel,PHP
2014,India,Java;JavaScript
2014,India,C#
2014,Poland,JavaScript;PHP;SQL
2014,United Kingdom,C#;JavaScript;SQL
2014,Netherlands,PHP;Python
2014,Finland,JavaScript;HTML5; CSS3
2014,United Kingdom,C++;C#;JavaScript;SQL
2014,United Kingdom,C#
2014,Russia,C++;C#;Java
2014,Turkey,Java;Objective-C
2014,China,C++;Java;Objective-C;PHP;Python;SQL
2014,Ireland,C#;JavaScript;SQL
2014,Netherlands,C#;Java;JavaScript;PHP;SQL;HTML/CSS
2014,India,C;C++;Java;JavaScript;Node.js;PHP;Python;SQL
2014,Belarus,C++;C#;JavaScript;SQL
2014,Russia,JavaScript;Node.js;Ruby;SQL
2014,United Kingdom,SQL;VB.Net
2014,United Kingdom,C#;SQL;VB.NET
2014,United Kingdom,C;C++;Matlab / Simulink
2014,India,C;C++;C#;JavaScript;SQL
2014,Spain,Java;Python;SQL
2014,New Zealand,C#;SQL
2014,United Kingdom,C#;JavaScript;SQL
2014,India,C;C++;Objective-C;SQL;Assembly
2014,Russia,C;C++;Java;JavaScript;Node.js;Objective-C
2014,Russia,C#;SQL
2014,Bulgaria,Node.js;Ruby;SQL
2014,India,Java;JavaScript;Node.js
2014,India,Java;JavaScript;PHP;SQL
2014,Ireland,C#;JavaScript;SQL
2014,United Kingdom,Python
2014,United Kingdom,C;C++;C#;Ruby
2014,Germany,R
2014,Brazil,C#;JavaScript;SQL
2014,France,Python;SQL;mongodb
2014,Spain,JavaScript;SQL;.NET
2014,Belgium,Java;SQL
2014,Other,C++;Java;JavaScript;SQL;Scala
2014,Germany,C++;Python;Ruby;SQL
2014,Denmark,C#;SQL
2014,Australia,C;Python;Fortrain
2014,Bulgaria,Java;JavaScript;PHP;Ruby
2014,Bulgaria,Java;JavaScript;Node.js;PHP;Python;Ruby;SQL
2014,Norway,C;C++;Python;SQL
2014,Czech Republic,C;C++;C#;Java;JavaScript;PHP;SQL
2014,United Kingdom,C#;JavaScript;SQL
2014,Brazil,C#;JavaScript
2014,India,C;JavaScript;Objective-C;PHP;SQL
2014,Turkey,C;C++;C#;Java;JavaScript;Objective-C;SQL
2014,United Kingdom,C#;JavaScript;Objective-C;PHP
2014,Czech Republic,SQL;PL/SQL; BASH
2014,United Kingdom,C++
2014,Switzerland,C;Java;JavaScript;PHP;SQL
2014,Finland,C#;JavaScript;PHP
2014,India,C#;JavaScript;VB.Net;Jquery
2014,China,Java;JavaScript;Python;SQL
2014,India,C;C++;JavaScript;PHP;SQL
2014,Moldova,C;Java;JavaScript;SQL
2014,United Kingdom,Java;SQL
2014,Romania,JavaScript;PHP;SQL
2014,France,JavaScript;Node.js;scala
2014,Ukraine,Objective-C;Ruby;Haskell
2014,United Kingdom,C#;JavaScript;SQL;Visual Basic
2014,Germany,C++;Java;JavaScript
2014,United Kingdom,C++;C#;JavaScript
2014,India,Java;JavaScript;PHP;Python
2014,Germany,Java;JavaScript;XQuery
2014,India,C;C++;Java
2014,India,Java;JavaScript;Ruby;SQL
2014,United States,Python;SQL;R
2014,Thailand,C;C++;JavaScript;Python;Tcl; Lisp
2014,Kazakhstan,C#
2014,India,C;C++;Java;Node.js;PHP;Python;SQL
2014,India,C#;SQL
2014,United Kingdom,Objective-C
2014,United Kingdom,C#;JavaScript;Python;SQL
2014,Germany,C++;JavaScript;PHP;SQL
2014,Germany,JavaScript;Objective-C;PHP;SQL
2014,Belgium,Java;JavaScript;Node.js;Python
2014,India,C#;JavaScript
2014,India,Java;JavaScript;Objective-C;PHP
2014,United Kingdom,C#;JavaScript;SQL
2014,Italy,C;C++;C#;Java;JavaScript
2014,Sweden,Visual DataFlex
2014,Finland,Java;JavaScript;Node.js;PHP;Scala
2014,Portugal,C;Java;JavaScript;Ruby;SQL
2014,United Kingdom,C#;JavaScript;Objective-C;SQL
2014,Belgium,C#;JavaScript;SQL
2014,Spain,Java;PHP;SQL
2014,Philippines,C#;JavaScript;SQL
2014,India,C#;JavaScript;SQL
2014,United Kingdom,C#;JavaScript;SQL
2014,Taiwan,C;C++;C#
2014,United Kingdom,C#;JavaScript;SQL
2014,Poland,C++;C#;Java
2014,United Kingdom,C#;JavaScript
2014,India,SQL
2014,United Kingdom,C++;C#;Objective-C;R
2014,Russia,C++;C#;R
2014,Macedonia [FYROM],JavaScript;PHP;SQL
2014,Austria,JavaScript;Python;SQL
2014,Belarus,C#;SQL
2014,Germany,C;C++;CUDA
2014,Philippines,Java;JavaScript
2014,United Kingdom,C++
2014,Armenia,JavaScript;PHP;SQL
2014,India,JavaScript;PHP;SQL
2014,France,JavaScript;PHP;SQL
2014,Philippines,C;C++;SystemVerilog
2014,Egypt,Python;SQL
2014,Czech Republic,ActionScript
2014,United Kingdom,JavaScript;Node.js;PHP;SQL
2014,Australia,C;Java;JavaScript;Objective-C;SQL
2014,Armenia,C#
2014,Australia,Java;Python
2014,Belgium,C;C#;Objective-C
2014,France,C#;Java;JavaScript;PHP;SQL
2014,Italy,PHP;Python;SQL
2014,United Arab Emirates,Python
2014,Netherlands,JavaScript;PHP
2014,Denmark,JavaScript;Node.js
2014,Sweden,C++;C#;Ruby;Powershell
2014,Germany,Python;R
2014,Russia,Java
2014,India,JavaScript
2014,Lithuania,C#;JavaScript;SQL
2014,Austria,Java;JavaScript;SQL
2014,Czech Republic,C;C++;JavaScript;PHP;Python;SQL
2014,Germany,Java
2014,Serbia,JavaScript;Node.js
2014,Turkey,Java
2014,India,C#;Java;JavaScript;SQL;SDL Tridion; WCF; Alfresco; Spring MVC
2014,India,C#;JavaScript;SQL
2014,Switzerland,C#;JavaScript;Ruby;SQL
2014,Singapore,Python
2014,Sri Lanka,C#;Java;JavaScript;SQL
2014,Australia,C++;C#;Vb.net
2014,Germany,C++;C#;Python;Ruby
2014,United States,C;C++;Python;SQL
2014,India,Java;JavaScript;SQL;JSF; RichFces; Primefaces; EJB; JPA; JQuery
2014,Germany,PHP
2014,Germany,C++;Perl
2014,Germany,Java;android SDK
2014,Germany,JavaScript;PHP;SQL
2014,China,C;C++
2014,United States,JavaScript;PHP;Python
2014,India,Python
2014,Poland,C;C++;perl; bash
2014,India,JavaScript;PHP
2014,Australia,C;C++;JavaScript;PHP;Python
2014,Austria,C;Java;JavaScript;Python
2014,India,C;C++;Java
2014,France,C++;MELT; Ocaml
2014,India,C++;JavaScript
2014,Russia,C#;JavaScript;XML; XSL; VBScript
2014,India,Java;JavaScript;Ruby
2014,United Kingdom,C++;C#;JavaScript;PHP;SQL
2014,China,C++;Java
2014,Belarus,Java;Python;Clojure
2014,Indonesia,Java
2014,Russia,JavaScript;PHP;SQL
2014,India,C;Java;JavaScript;PHP;SQL
2014,Sri Lanka,Java;JavaScript;PHP;SQL
2014,Greece,C;C++;C#;Java;JavaScript;Python
2014,India,C;C++;Java;JavaScript;SQL
2014,Finland,C++;C#;JavaScript;PHP;HTML5
2014,India,Java;JavaScript;SQL;flex
2014,Spain,C#;SQL;VB.NET
2014,India,JavaScript;PHP;SQL
2014,United States,C++;C#;JavaScript;Node.js;Objective-C;Ruby
2014,United States,Java;JavaScript;SQL
2014,Poland,JavaScript;Node.js;PHP;Python;SQL
2014,India,Java;Objective-C;SQL
2014,India,C;Objective-C
2014,Germany,C++;Python
2014,Saudi Arabia,Java;JavaScript;SQL
2014,United States,C;C++;Java;Perl
2014,India,JavaScript;PHP;Python;SQL
2014,Russia,JavaScript;PHP;SQL;Perl
2014,Netherlands,C#;JavaScript;SQL
2014,India,C#;JavaScript;XAML
2014,Cambodia,JavaScript;PHP
2014,Turkey,C#;Java;JavaScript;SQL
2014,Spain,JavaScript;PHP;SQL
2014,Bulgaria,C++;Java;JavaScript;PHP;SQL;Delphi
2014,Estonia,Java;JavaScript;Ruby;SQL
2014,India,Java;JavaScript;PHP;SQL
2014,India,Java;Android; Flash
2014,United States,C#;JavaScript;SQL
2014,United States,C;C++;perl
2014,Denmark,SQL;VBA
2014,Taiwan,JavaScript
2014,Poland,C#;Objective-C;SQL
2014,Germany,PHP;SQL
2014,Netherlands,C;Python
2014,Russia,C#;SQL
2014,Myanmar [Burma],JavaScript;Node.js;PHP
2014,Sri Lanka,JavaScript;PHP;SQL
2014,India,Java;JavaScript;Objective-C
2014,India,C#;JavaScript;Objective-C;PHP;SQL
2014,Iran,Java;JavaScript;Node.js;SQL
2014,India,JavaScript;Python;Ruby
2014,Georgia,C#;JavaScript;PHP;SQL
2014,United Kingdom,C;C++;Java;Objective-C
2014,Sweden,C#;SQL
2014,Canada,JavaScript;PHP;SQL
2014,Sweden,C#;Ruby;SQL;T-SQL
2014,India,Java
2014,India,C;C++;Java
2014,Romania,JavaScript;Node.js
2014,United States,Java;Python
2014,Germany,C;JavaScript;Perl
2014,India,JavaScript
2014,India,JavaScript;PHP
2014,Singapore,Python;SQL
2014,India,JavaScript;Node.js;PHP;bash
2014,Ukraine,C#;JavaScript;PHP;Python;SQL
2014,Nepal,C#;JavaScript;SQL
2014,India,Java
2014,United States,C#;JavaScript;PHP;SQL
2014,United States,JavaScript;Node.js;PHP;MongoDB; AngularJS; Bash Shell
2014,Sri Lanka,Objective-C
2014,India,C;tcl
2014,Australia,C;C++
2014,India,C;Objective-C
2014,India,Java;JavaScript;SQL
2014,Hong Kong,C++
2014,India,C#;Node.js;PHP;SQL
2014,United Kingdom,Java;SQL
2014,India,JavaScript;PHP
2014,India,C;C++;Java;JavaScript;PHP;SQL
2014,United States,Python;SQL
2014,Sri Lanka,C#;Java;JavaScript
2014,India,C#;Objective-C
2014,India,C;Objective-C;SQL
2014,Peru,C++;C#;PHP;SQL;Visual Basic; PeopleCode; Haskell
2014,United States,JavaScript
2014,United States,C#;JavaScript;SQL
2014,India,C;Java;JavaScript;PHP;SQL
2014,India,C#;JavaScript
2014,United States,C++;Java;JavaScript;Objective-C;Ruby
2014,United States,C;Java;JavaScript;Node.js;Objective-C;Python;Ruby;SQL;MongoDB; Rails; Chef; Bash; Redis; AWS
2014,India,C;C++;C#;Java;JavaScript;SQL
2014,India,JavaScript;Ruby
2014,Switzerland,JavaScript
2014,United States,Java;SQL
2014,Australia,Objective-C
2014,Singapore,C;C++;Python
2014,United States,Java;JavaScript;Groovy; CoffeeScript
2014,United States,C#;JavaScript;Node.js;Objective-C;SQL
2014,Malaysia,C++;C#;Java;Python;Go
2014,India,Java;JavaScript;Node.js;PHP;SQL
2014,India,C;C++;Java
2014,India,Objective-C;PHP;SQL
2014,Russia,C#;SQL;F#
2014,Australia,C#;JavaScript;SQL;VB.NET
2014,Singapore,C;C++;JavaScript;Python;Ruby
2014,India,Java;SQL
2014,Canada,C#;JavaScript;PHP
2014,United States,PHP
2014,Germany,JavaScript;PHP;SQL
2014,United States,C;C++;Python
2014,India,JavaScript;Python
2014,Germany,C++;JavaScript;Python
2014,India,Java;SQL;Android;Servlet
2014,United States,C#;JavaScript;Python;SQL;glsl
2014,India,Java;JavaScript;SQL
2014,United States,C#;JavaScript;PHP;SQL
2014,India,SQL
2014,India,C
2014,India,JavaScript;PHP
2014,India,C;Java;JavaScript
2014,India,Objective-C
2014,Australia,C;C++;Objective-C;Python;Perl
2014,India,C;C++;Java;Objective-C
2014,Australia,C;C#;Java;SQL
2014,United States,C;JavaScript;Node.js;Objective-C;PHP
2014,United States,Java;JavaScript;Python;SQL
2014,India,JavaScript;PHP;HTML;CSS;JQuery
2014,Australia,C#;JavaScript;PHP;SQL
2014,India,C;Java;JavaScript;SQL
2014,India,C#;JavaScript;SQL;asp.net;mysql
2014,Japan,JavaScript;Node.js
2014,India,C;C++;C#;Java;Python
2014,Sri Lanka,C#;JavaScript;SQL
2014,Vietnam,Java;JavaScript;Node.js
2014,Australia,C++;Java;JavaScript
2014,United States,Java;JavaScript;PHP;SQL
2014,Pakistan,C#;JavaScript;Ruby;SQL
2014,India,C;Java
2014,Nigeria,PHP
2014,Canada,C;JavaScript;Node.js;Python
2014,India,C;C#;Java;JavaScript;SQL
2014,Jordan,C;C++;C#;Java;JavaScript;Python;MATLAB
2014,Vietnam,C;C++;Java
2014,United States,JavaScript;PHP
2014,Indonesia,C#;JavaScript;PHP;SQL
2014,United States,C#;Java;JavaScript;Objective-C
2014,Vietnam,Java;Objective-C
2014,Brazil,JavaScript;Node.js;PHP;SQL
2014,United States,C;Python;x86
2014,Chile,C#
2014,Taiwan,C++
2014,Canada,C;C++;Objective-C
2014,India,C;C++;Java;Objective-C;SQL
2014,Australia,C#;JavaScript;SQL
2014,United Kingdom,C++
2014,United States,JavaScript;PHP;Ruby;SQL
2014,United States,C;Python;Perl; MATLAB/Simulink
2014,United States,Java;JavaScript;SQL
2014,Australia,R
2014,Myanmar [Burma],Java;JavaScript;SQL
2014,United States,C;C++;Objective-C
2014,Canada,Java;JavaScript;SQL
2014,United States,C#;Java;JavaScript;Ruby
2014,Philippines,Java;JavaScript;Node.js;Objective-C;PHP;SQL
2014,Canada,C++
2014,Slovakia,PHP;SQL
2014,Argentina,C#;JavaScript;SQL
2014,Taiwan,JavaScript;PHP;SQL
2014,Singapore,C#;JavaScript;SQL
2014,France,Java;JavaScript;Scala
2014,Australia,C++;Java;JavaScript;Python;SQL
2014,Brazil,C#;JavaScript;SQL
2014,South Korea,C;C++;PHP
2014,Philippines,C++;Objective-C;PHP;SQL
2014,United States,C;C#;VBA; FORTRAN
2014,Mexico,C++;C#;JavaScript;PHP;SQL
2014,Greece,JavaScript;PHP;SQL
2014,Canada,C#;JavaScript;SQL
2014,Australia,JavaScript;SQL
2014,Japan,C#;JavaScript;ActionScript 3.0; Haxe
2014,Australia,C#;JavaScript;PHP;SQL
2014,India,livecode
2014,United States,fortran
2014,United States,Node.js;Objective-C;PHP
2014,Singapore,JavaScript;Node.js;Python
2014,United States,Java
2014,Sri Lanka,C#;JavaScript;SQL
2014,Canada,C;C#;Java;JavaScript;Objective-C;PHP;Python;Ruby;SQL
2014,Sweden,JavaScript;PHP
2014,Philippines,C;Java;JavaScript;PHP;SQL;CodeIgniter
2014,United States,JavaScript;Ruby
2014,Poland,JavaScript;Node.js;PHP;Python;SQL
2014,United States,C++;JavaScript;Objective-C;PHP;Python
2014,Romania,Java;JavaScript;Ruby
2014,United States,Java;Python;Ruby
2014,United States,JavaScript;Ruby
2014,United States,C++;C#;Java
2014,United States,C++;JavaScript;Node.js;PHP
2014,United States,Java;JavaScript;PHP;SQL
2014,Taiwan,C;C++;C#;Java;JavaScript;Node.js;Objective-C;PHP;Python;Ruby;SQL
2014,United States,C#;JavaScript;Node.js;SQL
2014,United States,Java;Python
2014,United Kingdom,C;C++;JavaScript;Objective-C;Python
2014,Germany,C++;JavaScript;Node.js;PHP;Python;SQL
2014,Australia,Java;JavaScript;PHP;SQL
2014,United States,C#;JavaScript;Node.js;PHP;SQL
2014,United States,Java;JavaScript;Node.js;Python;Ruby;SQL
2014,Italy,C;C++;Python
2014,China,SQL;Erlang
2014,Australia,Java;JavaScript;SQL
2014,United States,C#;JavaScript;SQL;F#
2014,United States,C++;Java;JavaScript
2014,United Kingdom,Java;JavaScript;Python;SQL;Go
2014,United States,C#;JavaScript;SQL
2014,United States,C++;C#;Java;JavaScript;PHP;Python;Ruby;LUA; Visual Basic
2014,United States,C#;JavaScript;Python;Ruby
2014,United States,JavaScript;Node.js;PHP
2014,China,JavaScript;PHP;SQL
2014,Switzerland,C;C++;C#;Java;Python;SQL
2014,Russia,JavaScript;Ruby;SQL
2014,United States,Java;JavaScript;Progress 4GL
2014,Netherlands,Python;glsl
2014,Philippines,Objective-C
2014,United States,C#;JavaScript;Node.js;PHP
2014,United States,C;C++;JavaScript;Node.js;Objective-C
2014,Canada,C#;JavaScript;PHP;SQL
2014,Brazil,Java;JavaScript;Objective-C;Python
2014,United States,JavaScript;Ruby;SQL;ColdFusion
2014,United States,C++;JavaScript;Node.js;Objective-C;PHP;Ruby;SQL
2014,United States,C#;Java;JavaScript;Objective-C;SQL;Delphi
2014,United States,JavaScript;PHP
2014,United States,JavaScript
2014,New Zealand,Java;SQL
2014,United States,C;C#;JavaScript;Ruby;SQL
2014,Israel,C#;JavaScript;PHP;SQL
2014,United Kingdom,C;Java;Groovy; Spark
2014,United States,C#;JavaScript;SQL
2014,United States,C++;C#;Java;JavaScript
2014,Canada,C#;JavaScript;SQL
2014,Canada,JavaScript;Ruby;SQL
2014,Spain,JavaScript;SQL;vb.net
2014,Iran,JavaScript;PHP;SQL
2014,Australia,Java;JavaScript;PHP;SQL
2014,United States,C;C#;JavaScript;SQL
2014,United States,JavaScript
2014,United States,C;Java;JavaScript;Ruby;SQL;scala
2014,United States,Python;SQL
2014,United States,C++;JavaScript;Python
2014,Brazil,C#;JavaScript;PHP;SQL
2014,Serbia,JavaScript;PHP;Python;SQL
2014,United States,C#;JavaScript;SQL
2014,Philippines,C;C++;Java;Objective-C
2014,United Kingdom,Java;JavaScript;SQL
2014,United Kingdom,PHP;SQL
2014,United States,C#;JavaScript;SQL
2014,Romania,C++;Java
2014,Italy,JavaScript
2014,United Kingdom,Java;Game Maker
2014,United States,C#;Java;JavaScript;PHP;SQL
2014,United States,C;JavaScript;Objective-C;Ruby;SQL
2014,Australia,C++;Java;JavaScript;Python
2014,El Salvador,C++;JavaScript;PHP;SQL
2014,United States,Java;JavaScript;SQL;Scala
2014,United States,Java
2014,France,C#;JavaScript;SQL
2014,Canada,C;C++;Python;Haskell
2014,United States,Java;JavaScript;Node.js;Python
2014,United States,C#;Java;JavaScript;Node.js;PHP;Python;Ruby;SQL
2014,United States,C#;Java;JavaScript;PHP;SQL
2014,Iran,C#;Java
2014,United States,JavaScript
2014,Romania,Python
2014,United States,C#;JavaScript;PHP;Python
2014,United States,JavaScript;Node.js;PHP;SQL
2014,United States,Objective-C
2014,United States,JavaScript;PHP
2014,United Kingdom,C;C#;JavaScript;Node.js;PHP;SQL
2014,Turkey,Java;SQL
2014,United States,Objective-C;Python
2014,United States,�������Brending
2014,United States,C++;C#;JavaScript;Node.js;Objective-C
2014,Bulgaria,Java;JavaScript;Node.js;Python;SQL
2014,Greece,C;Java;PHP;Python;SQL
2014,United States,Java;JavaScript;SQL
2014,United States,JavaScript;PHP;Python;SQL
2014,Australia,JavaScript;SQL;ColdFusion
2014,Italy,PHP;SQL;perl
2014,United States,JavaScript;Node.js;Meteor
2014,Russia,JavaScript;Python;Ruby;bash
2014,United States,C#;Java;Objective-C;PHP;Python
2014,Canada,VBA
2014,United States,Java;JavaScript;Objective-C;PHP
2014,United States,C#;Java;JavaScript;Python
2014,United Kingdom,C;C++;Objective-C;Lisp; SML
2014,Mexico,JavaScript;PHP
2014,Canada,C;Java;PHP;Python;SQL;web2py; worpress; lisp; FP
2014,United States,Objective-C
2014,United States,C;C++;Java;JavaScript
2014,New Zealand,JavaScript;PHP;HTML; CSS; R
2014,United States,JavaScript;Python
2014,United States,C#;Python;SQL
2014,United States,C;Java;Python
2014,Canada,C#;SQL
2014,United States,Java;JavaScript
2014,Argentina,JavaScript;Node.js;PHP;SQL
2014,United States,JavaScript;Node.js;PHP;Ruby
2014,Portugal,C++;Java
2014,United States,C++
2014,Canada,Java
2014,Mexico,Objective-C
2014,United States,C#
2014,United States,C#;Java;Python
2014,Switzerland,C++;C#;Objective-C;SQL;COM
2014,Ukraine,JavaScript;Python
2014,Slovakia,C;autoit
2014,Romania,C++
2014,United States,JavaScript;Ruby
2014,France,C;Objective-C;PHP;SQL
2014,Germany,Java;JavaScript
2014,United States,C;Java;JavaScript;Node.js;Bash; Awk
2014,United States,PHP;Python
2014,United States,C#;JavaScript;SQL;CoffeeScript; AngularJS; GruntJS
2014,United States,Java;JavaScript;Scala
2014,Australia,C#;Java;PHP;Python;SQL
2014,United Kingdom,Java;JavaScript;ADF; BPEL
2014,Canada,C#;JavaScript;SQL
2014,United States,C#;JavaScript;SQL
2014,United Kingdom,Java;Python
2014,France,C;C++;Python;SQL
2014,United States,C++;C#;Python
2014,United States,C#;JavaScript;Node.js;PHP;SQL
2014,United States,JavaScript;Node.js;Ruby;SQL
2014,Guatemala,C#;JavaScript;PHP;SQL;Perl
2014,United States,Java;JavaScript;Ruby;SQL
2014,United States,Java;Scala
2014,Denmark,C;C++;Python
2014,Canada,C#;Java;JavaScript;Node.js;Python;SQL
2014,Israel,JavaScript;Node.js;Objective-C;Python;SQL
2014,United States,JavaScript;Objective-C;Ruby
2014,United States,Perl
2014,Mexico,Java;Ruby;SQL
2014,United States,JavaScript;SQL;ColdFusion
2014,United States,Java
2014,United States,Python
2014,United Kingdom,C;C++;Java;JavaScript;Node.js;Objective-C;PHP
2014,Canada,Python
2014,Germany,Java;JavaScript;SQL
2014,United Kingdom,JavaScript;Python;SQL
