What Country or Region do you live in?,Which US State or Territory do you live in?,Which languages are you proficient in?,,,,,,,,,,,,
United States of America,Oregon,Java,,CSS,,,,,C#,,,,,
United States of America,California,,JavaScript,CSS,,,,SQL,C#,,,,,HTML
Canada,,Java,,,,,Ruby,SQL,,C++,C,,,
Middle East,,,JavaScript,CSS,PHP,Python,,,,,,,,
Other Asia,,Java,,,,,,,,,,,,
United States of America,New York,,,,,,,,C#,,,,,
United States of America,Washington,Java,,CSS,PHP,Python,Ruby,,,C++,C,Perl,,name it.
Germany,,,JavaScript,CSS,PHP,,Ruby,SQL,,C++,,Perl,,
United States of America,New York,Java,JavaScript,,PHP,,Ruby,SQL,,C++,C,,,Objective-C
United States of America,California,,,CSS,,,,,,,,,,HTML
United States of America,Illinois,,,CSS,PHP,,,SQL,C#,,,,,ABAP
United States of America,Arkansas,Java,,CSS,,,Ruby,,,,C,,,"Shell Scripting, Objective-C"
Other Europe,,Java,JavaScript,CSS,,,Ruby,,,,,,,
United States of America,Colorado,,JavaScript,,,,,SQL,C#,,,,,VB
Other Europe,,Java,,,PHP,,,SQL,C#,C++,C,,,
Other Asia,,Java,,CSS,PHP,,,,,C++,C,,,x86 assembler OO-pascal
United States of America,Washington,,,,,,,SQL,C#,,,,,
Canada,,,JavaScript,CSS,PHP,,,SQL,,C++,C,,None,"Pascal, Assembler"
South America,,,JavaScript,CSS,PHP,Python,,SQL,,C++,C,,,Lua
United States of America,Illinois,,JavaScript,CSS,,,,SQL,C#,,,,,
South America,,,,,,,,SQL,C#,,,,,
United States of America,New Jersey,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Arizona,Java,JavaScript,CSS,,,,SQL,C#,,,Perl,,
United States of America,Washington,,,,PHP,,,SQL,C#,C++,C,,,
United States of America,Washington,,JavaScript,CSS,PHP,,,,,C++,C,,,
United Kingdom,,Java,,,,,Ruby,,,,C,,,Objective C
South America,,,,CSS,PHP,,,SQL,C#,C++,C,,,Assembly
Middle East,,,JavaScript,CSS,,,,,,,,,,
Netherlands,,,,,,,,,,,,,,
United Kingdom,,,,CSS,PHP,,,,,,,,,vb
India,,Java,,,,,,,,,,,,
Australia,,,,CSS,PHP,,Ruby,,,,,,,
Other Europe,,,JavaScript,CSS,PHP,,Ruby,,,,C,,,
United States of America,California,Java,,,,Python,,SQL,C#,,C,,,
United Kingdom,,Java,,,,,,SQL,,,,,,
France,,,JavaScript,,,,,SQL,C#,C++,C,,,
France,,Java,,CSS,PHP,,,SQL,,,,,,
Italy,,,JavaScript,CSS,,Python,,SQL,,,,,,
Other Europe,,Java,JavaScript,CSS,PHP,,,,C#,C++,C,,,
Other Europe,,Java,JavaScript,,PHP,,,SQL,,C++,C,Perl,,ObjectiveC
United Kingdom,,,JavaScript,CSS,,,Ruby,,,,,,,
Other Europe,,Java,,CSS,,,,,C#,,,,,Objective C
Mexico,,Java,,,,,,,,,,,,
United Kingdom,,Java,,,,Python,,,,C++,C,,,
Germany,,Java,JavaScript,CSS,PHP,,,SQL,C#,C++,C,,,
Other Europe,,Java,,,,,,,,,,Perl,,Prolog
Other Europe,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
United States of America,Maryland,Java,JavaScript,CSS,,Python,Ruby,SQL,C#,C++,C,Perl,,R VB
Other Asia,,Java,,,,,,,,,,,,
Other Europe,,Java,,,,,,,,C++,C,,,
United States of America,Kentucky,Java,JavaScript,CSS,PHP,,,SQL,,,,,,Coldfusion
United States of America,Colorado,,JavaScript,CSS,PHP,,,SQL,,,,,,
Other Europe,,,,,,,,,,,,,,
Other Europe,,Java,JavaScript,CSS,,Python,,SQL,,,,,,
Other Europe,,,JavaScript,CSS,,,,,C#,,,,,
India,,Java,,,,,,,,,,,,
Canada,,Java,,,PHP,,,SQL,C#,C++,C,,,
Germany,,,JavaScript,,,,,,C#,,,,,
Germany,,Java,,,,,,SQL,,,C,Perl,,
Other Europe,,,,,,,,SQL,C#,,C,,,"obj-c , vba"
India,,,,,,,,,,,C,,,
United States of America,Connecticut,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Germany,,,,CSS,PHP,Python,Ruby,SQL,,,C,,,lisp
Australia,,,JavaScript,CSS,PHP,Python,,SQL,,,C,Perl,,"Lisp, Haskell, Prolog"
United Kingdom,,Java,,,,,,,C#,,,,,
Other Europe,,Java,JavaScript,CSS,,,,,,,,,,
United Kingdom,,,,CSS,,Python,,,,C++,C,,,
India,,Java,,,,,,,,,,,,
France,,,JavaScript,CSS,PHP,,,,,C++,C,,,R
Russia,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Other Europe,,,JavaScript,CSS,PHP,Python,Ruby,SQL,C#,,,,,
United States of America,Virginia,,JavaScript,CSS,PHP,,,SQL,C#,C++,,Perl,,
Other Europe,,,JavaScript,CSS,,,,SQL,C#,,,,,
United Kingdom,,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,,,,PHP,,,,,,,,,
Other Europe,,,,,,,,,C#,,,,,
Netherlands,,Java,JavaScript,CSS,PHP,Python,,SQL,,,C,Perl,,
United Kingdom,,,,,,,,,,,,,,
Germany,,,JavaScript,CSS,PHP,,,SQL,C#,C++,,,,
Other Europe,,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Texas,,,,,,,,C#,C++,C,,,"VB.NET, VB 6, VBScript, VBA"
India,,,,,,,,,,,C,,,
United States of America,Washington,,JavaScript,CSS,PHP,Python,,SQL,,,,Perl,,
North America (Other),,,,,,,,,,,,,,
Australia,,,,,,,,SQL,,,C,Perl,,PowerBuilder
India,,,,,,,,,,,,,,
Other Asia,,,,,,,,,,,,,None,
United States of America,New Jersey,,,,,,,,,,,,None,
United States of America,California,Java,JavaScript,CSS,PHP,,,SQL,,,,,,
Canada,,Java,,,,,,,,,,,,
India,,,JavaScript,,,,,,C#,,,,,ColdFusion
United States of America,New York,Java,JavaScript,CSS,PHP,,,SQL,C#,,,,,
United States of America,New York,Java,JavaScript,,PHP,Python,,SQL,,C++,C,,,
Canada,,Java,,CSS,PHP,,,,,,,,,
Other Europe,,,,,PHP,,,SQL,,,,,,
Australasia,,Java,JavaScript,CSS,PHP,,Ruby,SQL,,,C,,,Scala
Middle East,,,,,,,,,,,,,,
United States of America,New Hampshire,,,,,,,SQL,,,,,,VB.NET
United States of America,,,,,,,,,,,,,,
Canada,,,,CSS,PHP,,,,,,,,,
United States of America,Connecticut,,JavaScript,CSS,,,,SQL,C#,,,,,f#
Netherlands,,,JavaScript,CSS,,Python,,SQL,,,,,,
United States of America,Arizona,,JavaScript,CSS,PHP,,,,,,,,,
Other Europe,,Java,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Germany,,Java,,,PHP,,,,,C++,C,,,"Haskell, LISP"
United States of America,Washington,,,,,,,,C#,,,,,f#
Canada,,,,,,,Ruby,SQL,C#,,,,,
Germany,,,,,,,,,C#,,,,,
Other Europe,,,,,,,Ruby,,,C++,,,,
Germany,,Java,,,,,,,C#,C++,,,,
Other Asia,,,JavaScript,CSS,,,,SQL,C#,,,,,
United Kingdom,,,,,,,,SQL,C#,,,,,
Middle East,,,JavaScript,CSS,,Python,,SQL,,C++,C,,,
United States of America,Massachusetts,,,,,,,,,,,,,ColdFusion
Middle East,,,,,,,,,C#,,,,,
United States of America,South Carolina,Java,JavaScript,CSS,,Python,,SQL,C#,,,,,
Middle East,,,,,,,,,,C++,C,,,
India,,,JavaScript,,PHP,,Ruby,SQL,,,,,,
United Kingdom,,Java,,,PHP,,,,,C++,,,,
Other Europe,,Java,,,,,Ruby,SQL,,,,,,
United States of America,Alabama,Java,JavaScript,CSS,,Python,,,,C++,C,,,
United States of America,Massachusetts,,,,,,,,,,,,,
Netherlands,,,,,,,,SQL,C#,,,,,
Other Europe,,,,,PHP,Python,,,,,C,Perl,,BASH
United Kingdom,,Java,,,,,,SQL,,,,,,
United States of America,Oklahoma,Java,JavaScript,CSS,PHP,,,,,C++,C,,,
Other Europe,,,,CSS,PHP,,,,,,,,,
United States of America,California,,,,,,,,,C++,,,,
United States of America,Ohio,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,,,,,,,SQL,C#,,,,,
United States of America,Washington,,JavaScript,CSS,,,,SQL,C#,,,,,
Mexico,,Java,,,,,,,,,C,,,
United States of America,Texas,,,,,,,SQL,C#,C++,,,,
Other Europe,,,,,PHP,,,SQL,,,,,,
United States of America,New York,,,CSS,,,Ruby,SQL,,,,,,
Other Europe,,,,,PHP,,,SQL,,,,,,Delphi
Other Europe,,,JavaScript,CSS,PHP,,,,,,,,,
United States of America,Washington,,JavaScript,CSS,,,,SQL,C#,C++,,,,
United States of America,California,,JavaScript,CSS,PHP,,,,,,,,,
United Kingdom,,,JavaScript,CSS,PHP,,,SQL,,,C,,,VB
United States of America,California,,JavaScript,CSS,,,,SQL,C#,,,,,
Canada,,,,,,Python,,,,C++,C,,,
United States of America,Massachusetts,Java,JavaScript,CSS,,Python,,SQL,,,C,,,
South America,,,JavaScript,CSS,,,,SQL,C#,C++,C,,,
United States of America,Massachusetts,,,,,,,SQL,,,,,,
Netherlands,,,JavaScript,CSS,,,Ruby,SQL,,,,,,
Canada,,,,,,,,,,,,,,
Other Europe,,,,,,Python,,,,C++,C,,,Haskell
Other Europe,,,JavaScript,,,,,,C#,C++,C,,,
United Kingdom,,Java,,,,,Ruby,,,,,,,
Other Europe,,,,,,,,,,,,,,
Other Asia,,,,,,,,,,,C,,,
United States of America,Minnesota,,JavaScript,CSS,,,,SQL,C#,,,,,
India,,,JavaScript,CSS,,Python,,SQL,,,,,,
Other Europe,,,JavaScript,CSS,PHP,,,SQL,,,,,,
Russia,,,,,,,,,,,,,,
Other Europe,,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,,,,,,,,,,,,,
United Kingdom,,,,,PHP,,,,,C++,,,,
India,,,,,,,,SQL,C#,,,,,
Other Europe,,Java,,,,,,SQL,C#,,,,,
India,,,,,PHP,,,,,,,,,
Other Europe,,,,,,,,,,,,,,
Other Europe,,,JavaScript,CSS,,,,SQL,C#,,,,,
Germany,,,JavaScript,CSS,PHP,,,,,,,,,
Middle East,,,,,,Python,,,C#,,C,,,
Middle East,,,,,,,,,,C++,,,,
Germany,,Java,,,,,,SQL,C#,,,,,
Canada,,Java,,CSS,,Python,,,C#,C++,C,,,Lisp
Other Europe,,Java,,CSS,,Python,,SQL,,C++,C,Perl,,Objective-C
Australasia,,,,CSS,,,,SQL,C#,,,,,
France,,,,,,,,SQL,C#,,,,,
France,,Java,JavaScript,CSS,,,,,,,,,,scala
Other Asia,,,JavaScript,CSS,PHP,Python,,SQL,,,,,,
United States of America,Ohio,Java,JavaScript,CSS,PHP,,,SQL,C#,C++,C,,,
United States of America,California,Java,JavaScript,CSS,,,,SQL,,,,Perl,,
United States of America,California,,,CSS,PHP,,,,,,,,,jquery
United States of America,Colorado,,,,,,,SQL,C#,C++,C,,,PowerShell
United States of America,Michigan,,,,,,,,,C++,C,,,Objective-C (how dare you leave that out)! :-P
Australia,,,,,,,,,C#,,,,,Classic VB
India,,,JavaScript,CSS,,,,SQL,C#,,,,,VB.NET
United States of America,Arizona,Java,JavaScript,CSS,,Python,,SQL,C#,C++,,,,
United States of America,New York,,,,,,,,,,,,,
United States of America,Louisiana,,,,,,,,,,,,,
South America,,Java,JavaScript,CSS,PHP,Python,,SQL,C#,,C,,,
United States of America,Washington,,,,,,,,,C++,C,,,bash
United States of America,California,,JavaScript,CSS,PHP,,,SQL,,,,,,
Netherlands,,,JavaScript,,PHP,,,SQL,C#,C++,C,Perl,,
South America,,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Kansas,Java,,,,,,SQL,C#,,,,,VB.NET
United States of America,California,,,,PHP,,,,C#,C++,,,,
Australia,,,,CSS,PHP,,,SQL,,C++,C,,,
United States of America,California,Java,JavaScript,CSS,,,,,C#,C++,,,,
United States of America,Illinois,,JavaScript,CSS,PHP,Python,Ruby,SQL,C#,,,Perl,,
Russia,,Java,JavaScript,,,Python,,SQL,,C++,,,,
United States of America,New Jersey,Java,JavaScript,CSS,,Python,,SQL,,C++,C,,,
Canada,,Java,JavaScript,,,Python,,SQL,C#,,,,,XSLT
United States of America,Oregon,Java,JavaScript,CSS,,,,SQL,,,,,,
United States of America,Washington,,JavaScript,CSS,PHP,,Ruby,SQL,C#,,,,,
United States of America,Oregon,,,CSS,,,,SQL,C#,,,,,
Other Europe,,Java,JavaScript,CSS,PHP,Python,,SQL,,,,,,
United States of America,California,,,,,,,,,C++,C,Perl,,
United States of America,California,,JavaScript,,PHP,,,,,C++,,,,
Mexico,,,,,,,,SQL,,C++,C,,,
France,,Java,,,,Python,,,,C++,C,,,
Other Asia,,,,,,,,,,,,,,
United States of America,Indiana,,,,,,,,,,,,,
Canada,,,,,PHP,,,SQL,,,,,,bash
Canada,,Java,JavaScript,CSS,PHP,,,SQL,,,,,,
United States of America,Washington,,JavaScript,CSS,PHP,Python,,SQL,,,,Perl,,
Other Europe,,,JavaScript,,,,,SQL,C#,,,,,
Other Europe,,,JavaScript,,,,,SQL,C#,,,,,
Australia,,,,,,Python,,,C#,C++,C,,,
France,,,JavaScript,,,,,SQL,C#,C++,C,,,
United States of America,Georgia,Java,,,,Python,,,,,,,,
United States of America,Minnesota,,JavaScript,CSS,PHP,,,SQL,,,,,,
South America,,,,,,,,,,,,,,
Australasia,,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Washington,,,,,Python,,,,C++,,,,
United States of America,Arizona,,JavaScript,CSS,PHP,,,SQL,,,,,,bash
Canada,,,,,,Python,,,,C++,,,,
United States of America,Utah,,,,,,,,C#,,,,,
Germany,,,,,PHP,Python,,,,C++,,,,Scala
Other Europe,,,,,,,,SQL,C#,,,,,"vb.net, Object Pascal"
United States of America,New York,Java,,,PHP,Python,,SQL,C#,C++,C,,,Bash
United States of America,Vermont,,JavaScript,CSS,PHP,,,SQL,,,C,,,Bash
Other Europe,,,JavaScript,CSS,,Python,,SQL,C#,,,,,
United States of America,California,,JavaScript,CSS,,,,SQL,C#,C++,C,,,Delphi
Russia,,,,CSS,,,,SQL,C#,,,Perl,,
Canada,,,JavaScript,CSS,PHP,Python,,,,C++,,,,X86 Assembly
Other Europe,,Java,JavaScript,CSS,PHP,,,SQL,C#,C++,C,,,Object Pascal
Canada,,Java,JavaScript,,PHP,,,SQL,C#,,,,,
United States of America,Illinois,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Russia,,,,,,,,,,,,,,
Canada,,,JavaScript,CSS,PHP,,,SQL,,,,,,
France,,,JavaScript,CSS,PHP,,,,,,,,,
Canada,,,JavaScript,CSS,PHP,,,,,,,,,
Other Europe,,Java,JavaScript,CSS,PHP,Python,,SQL,C#,C++,C,,,
United States of America,Virginia,,JavaScript,CSS,PHP,Python,,,,,C,,,Go
Mexico,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Other Europe,,Java,JavaScript,CSS,PHP,,,SQL,C#,,,,,
United States of America,New York,Java,,,,,,,C#,C++,C,,,
South America,,,JavaScript,CSS,PHP,Python,,SQL,,,,,,
United States of America,Virginia,Java,,,,Python,,,,C++,C,,,
Italy,,,JavaScript,CSS,,,,,C#,,,,,
United States of America,Tennessee,,,CSS,PHP,,,SQL,,,,,,
North America (Other),,Java,JavaScript,CSS,,,,SQL,C#,C++,C,Perl,,Objective-C
United States of America,Missouri,,,,,,,SQL,,C++,,,,VB ASP.NET
United States of America,Washington,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Asia,,Java,,,,Python,,SQL,C#,,,,,
United States of America,Texas,Java,JavaScript,CSS,PHP,,,SQL,C#,,,,,
United States of America,Illinois,Java,JavaScript,CSS,PHP,Python,,SQL,C#,C++,C,,,
Other Europe,,Java,,,,,,,C#,C++,C,,,
United States of America,Montana,Java,JavaScript,CSS,PHP,Python,,SQL,C#,,,,,
United States of America,Kansas,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,,JavaScript,,,,,,C#,,,,,
United States of America,Kansas,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Canada,,Java,JavaScript,,,,,SQL,C#,,,,,
Other Europe,,,,,,,,,,C++,,,,
United Kingdom,,,,,,,,SQL,,C++,C,,,
United States of America,Kansas,,JavaScript,CSS,,,,SQL,C#,,,,,
United Kingdom,,,,,,,,SQL,C#,,,,,Various
Russia,,,,,,,,,,,,,,
United States of America,Ohio,,JavaScript,,,,,SQL,C#,,,,,Delphi
United States of America,Mississippi,Java,,,PHP,,,SQL,C#,,,,,Delphi
Canada,,Java,JavaScript,CSS,PHP,,,SQL,C#,,,,,
United States of America,Pennsylvania,,,,,,,,C#,,,,,
United States of America,Kentucky,Java,JavaScript,CSS,PHP,Python,Ruby,SQL,,C++,,,,"Groovy, Scala"
Canada,,,JavaScript,,,,,,C#,,,,,vba
United States of America,Massachusetts,,,,,Python,,SQL,C#,,,,,vb/ vba
Other Europe,,Java,JavaScript,CSS,PHP,,,SQL,C#,C++,C,Perl,,
United States of America,South Carolina,,,,,Python,,,,,,,,
Canada,,Java,JavaScript,CSS,PHP,,,SQL,C#,,C,Perl,,
United States of America,Kansas,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Massachusetts,Java,,,,Python,,,C#,C++,C,,,Objective-C
Other Europe,,,,,,,,,,,,,,Delphi
Netherlands,,,JavaScript,CSS,PHP,,,SQL,C#,C++,C,,,
United States of America,Ohio,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,Java,JavaScript,,,,,,C#,C++,C,,,
United States of America,Ohio,,,,,,,SQL,C#,,,,,
United States of America,Minnesota,,JavaScript,,,,,SQL,C#,,,,,
United Kingdom,,,JavaScript,,,,,SQL,,,,,,
United States of America,Delaware,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,Java,JavaScript,CSS,,Python,,SQL,C#,C++,C,,,
Italy,,Java,JavaScript,CSS,PHP,,,SQL,C#,C++,C,,,
United States of America,New York,,JavaScript,CSS,,,Ruby,SQL,C#,,,,,
South America,,,,CSS,,,,SQL,C#,,,,,
Other Europe,,,,,,,,,,,,,,
United Kingdom,,,JavaScript,CSS,,,,SQL,C#,C++,C,,,
United Kingdom,,,,,,,,,C#,,,,,Actionscrip
United States of America,Virginia,,JavaScript,CSS,,,Ruby,SQL,C#,C++,,,,VB.NET!
Other Europe,,Java,,,,Python,,SQL,,C++,C,,,
United States of America,Florida,Java,,,,,,SQL,C#,,,,,Forte 4GL
United Kingdom,,Java,,,,Python,,,C#,C++,,,,
South America,,,JavaScript,CSS,,,,,C#,,,,,
Other Europe,,,,,,Python,,,C#,C++,,Perl,,
France,,Java,,,PHP,,,SQL,,,,,,Flex
United States of America,North Carolina,,JavaScript,CSS,,Python,,SQL,,,,,,Objective-C
United States of America,Texas,Java,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
South America,,,JavaScript,CSS,,,,SQL,C#,,,,,visual basic
Other Europe,,,,,,,,,C#,,,,,
United Kingdom,,,JavaScript,CSS,,Python,,SQL,C#,,,,,
Other Europe,,,,,,,,SQL,C#,,,,,Objective-C
Africa,,Java,,,,,,SQL,,C++,C,,,
Netherlands,,Java,JavaScript,CSS,PHP,,,,,C++,C,,,Objective C
Other Europe,,,,,,,,SQL,,,,,,Delphi
Other Europe,,Java,JavaScript,CSS,,,,SQL,,C++,C,,,
Other Europe,,,,,,,,SQL,C#,,,,,
United Kingdom,,,JavaScript,,,,,SQL,C#,,,,,VB.NET
United Kingdom,,Java,JavaScript,,,,,SQL,,,,,,
Germany,,Java,,CSS,,Python,,,C#,C++,,,,
United States of America,Florida,,JavaScript,CSS,,,,SQL,C#,,,,,
United Kingdom,,Java,,,,,,,C#,,,,,
India,,,,CSS,,,,,,,,,,
United Kingdom,,,JavaScript,CSS,PHP,Python,,SQL,,,,,,vb.net
Middle East,,,JavaScript,CSS,PHP,,,SQL,,,,,,
India,,Java,JavaScript,CSS,,,,,C#,,,,,
Other Europe,,,,,,,,,C#,,,,,
Italy,,Java,JavaScript,CSS,PHP,Python,,SQL,,,C,,,
Other Europe,,Java,JavaScript,,PHP,,,SQL,C#,,,,,
Other Europe,,,,,,,,SQL,C#,,,,,
Other Asia,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,Objective-C
Canada,,,,,,,,,C#,,,,,
India,,,,,,,,,C#,,,,,VB.NET
South America,,,,,,,,,,,,,,delphi
Germany,,,,,,,,,,,,,,
Other Europe,,,,,,,,,,,,,,
Italy,,,JavaScript,CSS,PHP,,,,,,,,,
United Kingdom,,,,,,,,SQL,C#,,,,,
United Kingdom,,,,CSS,,,,,,,,,,
Other Europe,,,JavaScript,,PHP,,,SQL,C#,C++,C,,,Objective C
Africa,,Java,JavaScript,,,,,SQL,C#,,,,,
India,,,,,,,,,C#,,,,,
France,,Java,JavaScript,CSS,,Python,,,,,C,Perl,,Prolog
Other Europe,,,,,,Python,,,,C++,C,,,
Other Europe,,,,,,,,,,,,,,
Middle East,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Other Europe,,Java,,,,,,,C#,,,,,
Other Europe,,,,,,,,,,,,,,
Other Asia,,,,CSS,PHP,,,,,,C,,,
Other Europe,,,,,,,,,,,,,,
Russia,,Java,,,,Python,Ruby,SQL,C#,,,,,Erlang
Germany,,Java,,CSS,,Python,,SQL,C#,,,,,
Other Asia,,,,,,,,,,,,,,
Middle East,,,JavaScript,CSS,,,,SQL,C#,C++,C,,,
Other Europe,,,JavaScript,CSS,,,,SQL,C#,,,,,
Germany,,Java,JavaScript,CSS,,,,SQL,C#,,,,,
Middle East,,Java,,,,Python,,SQL,,,C,Perl,,
United Kingdom,,,,,,,,SQL,C#,,,,,vb
Other Europe,,Java,JavaScript,,PHP,,,SQL,C#,C++,,,,
United Kingdom,,,JavaScript,CSS,,,,SQL,C#,,,,,
United Kingdom,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Central America,,,JavaScript,CSS,PHP,,,,,,,,,
United Kingdom,,,,,,,,SQL,C#,,,,,
United Kingdom,,,,,,,,,,,C,Perl,,
United States of America,New Mexico,,,,,,,SQL,C#,,,,,
Germany,,,,,,,,,C#,,,,,
Other Europe,,,JavaScript,CSS,,,,SQL,C#,,,,,
United Kingdom,,,,,PHP,,,SQL,C#,C++,C,Perl,,VB.Net
Other Europe,,,,,,,,,,,,,,
France,,,,,,,,,,,,,,
India,,,JavaScript,,,,,SQL,C#,,,,,
Other Asia,,,,,PHP,,,,,,,,,Actionscript 3
India,,,,,,,,,C#,,C,,,
United States of America,Washington,Java,,,,Python,,,,,,,,
Africa,,,,,,,,SQL,C#,C++,,,,
Other Europe,,,,CSS,,,,SQL,C#,C++,,,,
United Kingdom,,Java,JavaScript,CSS,,,,SQL,C#,,,,,
India,,Java,JavaScript,CSS,PHP,,,SQL,,,,,,
Australia,,Java,JavaScript,CSS,,,,SQL,,,,,,
Africa,,,,,,,,,C#,,,,,"VBA, Coldfusion"
Australasia,,,,,,,,SQL,C#,,,,,
Other Europe,,,,,,,,,,,,,,
Canada,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Australia,,Java,JavaScript,CSS,PHP,,,SQL,,,,,,
United States of America,California,Java,,,,Python,,,,C++,C,,,
India,,,,,,,,,,,,,,asp.net c#
Other Europe,,,,,,,,SQL,C#,,,,,
Australasia,,,,,,Python,,SQL,,,,Perl,,
United States of America,Virginia,,,,,,,,,,,,,
Australia,,Java,JavaScript,CSS,PHP,Python,,,C#,C++,C,,,ocaml
United States of America,Texas,Java,,CSS,,,,SQL,C#,,,,,Objective-c
United States of America,Kentucky,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,California,,JavaScript,,,,,SQL,C#,,,,,
Australia,,Java,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,California,,,,,,,SQL,C#,,,,,
India,,,,,,,Ruby,,C#,,,,,
Canada,,Java,JavaScript,CSS,PHP,,,,,,,,,
United States of America,Maryland,Java,,,,Python,Ruby,,C#,,,,,f#
Australia,,,,,,,,SQL,,,,,,coldfusion
United States of America,Oregon,,JavaScript,CSS,PHP,,Ruby,SQL,,,,Perl,,
United States of America,Ohio,,,,,,,,,,,,None,
United States of America,Louisiana,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Massachusetts,,,,,,,,C#,C++,C,Perl,,
United States of America,New Jersey,,JavaScript,,,,,SQL,C#,,,,,
Australia,,,,,,,,,,,,,,
United States of America,Washington,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,New Mexico,,,,,,,,,,,,,
United States of America,Mississippi,,JavaScript,CSS,,,,SQL,C#,,,Perl,,
United States of America,Illinois,,,,,,,,C#,,,,,
India,,Java,JavaScript,CSS,,,,,,,,,,
United States of America,Michigan,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,California,,,CSS,PHP,,Ruby,,,,,,,
United States of America,California,,,,,,,,,,,,,
South America,,Java,,,,,,SQL,C#,,,,,
United States of America,New York,,,CSS,,,,SQL,C#,,,,,Basic
United States of America,Washington,,,,,,,,,,,,,
United States of America,Ohio,,,CSS,,,Ruby,,C#,,,,,
United States of America,Florida,,JavaScript,CSS,,,Ruby,SQL,C#,,,,,
United States of America,Maryland,,JavaScript,CSS,,,,,C#,,,,,
United States of America,Ohio,Java,JavaScript,CSS,,,Ruby,,C#,,,Perl,,
Canada,,,,,,,,,,,,,,Webfocus
United States of America,North Carolina,,JavaScript,CSS,,,,,C#,,,,,
United States of America,New York,,,,,,,SQL,C#,,C,,,Delphi
United States of America,Iowa,,,,,,,SQL,,,,,,PL/SQL
United States of America,Texas,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Iowa,,JavaScript,CSS,,,,,C#,,,,,
United States of America,California,Java,JavaScript,,,,Ruby,,,,,,,
United States of America,Connecticut,,JavaScript,CSS,,,Ruby,,C#,,,,,
United States of America,Pennsylvania,,JavaScript,CSS,,,,SQL,C#,,,Perl,,
Canada,,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Illinois,Java,JavaScript,CSS,,,,SQL,,C++,,,,
United States of America,California,,JavaScript,CSS,,,,SQL,C#,,,,,
India,,,,,,,,,,C++,C,,,
United States of America,Washington,,JavaScript,CSS,,,,,C#,,,,,
Other Europe,,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Tennessee,Java,JavaScript,CSS,,,,SQL,C#,C++,C,,,
United States of America,New York,Java,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Australia,,,,,,,,SQL,C#,,,,,
United States of America,Maryland,,,,,,,SQL,,C++,,,,TCL
United States of America,Wisconsin,,JavaScript,,,,,SQL,C#,,,,,
United States of America,Nebraska,,JavaScript,CSS,,,,SQL,C#,,,,,
South America,,Java,,,,,,SQL,,C++,C,,,
United States of America,Massachusetts,,,CSS,,,,SQL,C#,C++,C,,,
United States of America,Maryland,,,,,,,,,C++,C,,,
United States of America,Ohio,,JavaScript,CSS,PHP,,,SQL,C#,C++,C,,,Objective-C
United States of America,California,Java,,,,,,SQL,C#,,,,,
United States of America,Minnesota,,JavaScript,CSS,PHP,,,SQL,,,,,,
Australia,,,,,,,,SQL,,,,,,
Canada,,,JavaScript,,,,,SQL,C#,,,,,"Flash, Flex, Actionscript"
Canada,,,JavaScript,CSS,PHP,,,,,,,,,
United States of America,New York,Java,,,PHP,,,,,,,,,bash
Other Europe,,,,,,Python,Ruby,,,C++,C,,,
United Kingdom,,Java,JavaScript,CSS,,Python,,SQL,,,,Perl,,
United States of America,California,,JavaScript,CSS,PHP,,,SQL,,,,,,
